rank,ticker,crossings,hits,hit_rate,avg_return_30d,avg_return_60d,avg_return_90d,market_cap,sector,in_preferred,hr_pre-covi,hr_covid+re,hr_ai_cycle
933,CVS,4,2,0.5,0.0377,0.0712,0.0863,99843124224,Health Care,False,,,0.5
934,DBD,4,2,0.5,0.0687,0.1418,0.1723,2841390607,CALCULATING & ACCOUNTING MACHINES (NO ELECTRONIC COMPUTERS),False,,,0.5
935,DHT,4,2,0.5,0.0399,0.0878,0.1125,2558318565,,False,,,0.5
936,EQX,4,2,0.5,0.104,0.151,0.2882,12399466756,,False,,,0.5
937,ESE,4,2,0.5,0.0437,0.0698,0.0799,6950681478,"COMMUNICATIONS EQUIPMENT, NEC",False,,,0.5
938,ETN,6,3,0.5,0.0582,0.091,0.1264,151184700000,Industrials,False,,,0.5
939,EXE,4,2,0.5,0.0504,0.0775,0.0993,24781556972,Energy,False,,,0.5
940,FERG,4,2,0.5,0.0505,0.1741,0.207,52451418412,WHOLESALE-HARDWARE & PLUMBING & HEATING EQUIPMENT & SUPPLIES,False,,,0.5
941,FICO,6,3,0.5,0.1177,0.1531,0.1628,31900102475,Software,False,,,0.5
942,FIZZ,4,2,0.5,0.0502,0.0654,0.0881,3403526907,BOTTLED & CANNED SOFT DRINKS & CARBONATED WATERS,False,,,0.5
943,FLS,4,2,0.5,0.0231,0.1095,0.1469,11393320700,PUMPS & PUMPING EQUIPMENT,False,,,0.5
944,GXO,4,2,0.5,0.048,0.1137,0.141,7501681120,TRANSPORTATION SERVICES,False,,,0.5
945,FTS,4,2,0.5,0.0425,0.0768,0.089,28840616000,,False,,,0.5
946,GME,4,2,0.5,0.0505,0.1702,0.1876,10559583443,RETAIL-COMPUTER & COMPUTER SOFTWARE STORES,False,,,0.5
947,HCI,4,2,0.5,0.0672,0.0904,0.138,2047167444,"FIRE, MARINE & CASUALTY INSURANCE",False,,,0.5
948,HGV,4,2,0.5,0.0536,0.0922,0.1116,3953801758,"HOTELS, ROOMING HOUSES, CAMPS & OTHER LODGING PLACES",False,,,0.5
949,HHH,4,2,0.5,0.0629,0.0819,0.1117,4878967364,REAL ESTATE INVESTMENT TRUSTS,False,,,0.5
950,HIMX,4,2,0.5,0.0791,0.1248,0.1355,1345596000,,False,,,0.5
951,HLNE,4,2,0.5,0.0561,0.0822,0.0927,5393910392,INVESTMENT ADVICE,False,,,0.5
952,HUM,4,2,0.5,0.1187,0.1187,0.1187,22142271818,Health Care,False,,,0.5
953,ICL,4,2,0.5,0.0224,0.0609,0.0875,7395554737,,False,,,0.5
954,ICLR,8,4,0.5,0.0395,0.0861,0.1048,7101473676,,False,,,0.5
955,IDXX,4,2,0.5,0.059,0.0632,0.1178,50254434535,Health Care,False,,,0.5
956,IMCR,4,2,0.5,0.0998,0.1002,0.1249,1631121925,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)",False,,,0.5
957,ING,4,2,0.5,0.0788,0.1057,0.1423,81911989695,,False,,,0.5
958,INGM,4,2,0.5,0.0459,0.0848,0.0995,5070517168,WHOLESALE-COMPUTERS & PERIPHERAL EQUIPMENT & SOFTWARE,False,,,0.5
959,INVX,4,2,0.5,0.0563,0.1127,0.1507,1706652105,OIL & GAS FIELD MACHINERY & EQUIPMENT,False,,,0.5
960,IQ,4,2,0.5,0.0998,0.1582,0.1582,1733325926,,False,,,0.5
961,ITT,4,2,0.5,0.0615,0.0957,0.1104,17467460000,PUMPS & PUMPING EQUIPMENT,False,,,0.5
962,NOV,4,2,0.5,0.0146,0.0669,0.123,6919767244,OIL & GAS FIELD MACHINERY & EQUIPMENT,False,,,0.5
963,KMTS,4,2,0.5,0.2618,0.3188,0.3314,1570756506,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,False,,,0.5
964,LCII,4,2,0.5,0.0349,0.0864,0.1586,3802233311,MOTOR VEHICLE PARTS & ACCESSORIES,False,,,0.5
965,LEG,4,2,0.5,0.002,0.0574,0.136,1589415000,HOUSEHOLD FURNITURE,False,,,0.5
966,LEVI,4,2,0.5,0.0848,0.1059,0.1591,8555138258,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL,False,,,0.5
967,LPG,4,2,0.5,0.0564,0.1121,0.2005,1430217686,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,False,,,0.5
968,MTH,4,2,0.5,0.0483,0.0823,0.0823,5494415193,OPERATIVE BUILDERS,False,,,0.5
969,MUFG,4,2,0.5,0.0594,0.0813,0.1008,223184763713,,False,,,0.5
970,MD,4,2,0.5,0.1018,0.1093,0.1822,1848081346,SERVICES-HOSPITALS,False,,,0.5
971,MHK,4,2,0.5,0.0898,0.1199,0.1199,8197512601,Consumer Discretionary,False,,,0.5
972,NBBK,4,2,0.5,0.0623,0.0814,0.1249,1012435231,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED",False,,,0.5
973,NBN,6,3,0.5,0.0699,0.0861,0.0901,1031263094,LUMBER & WOOD PRODUCTS (NO FURNITURE),False,,,0.5
974,NEXA,4,2,0.5,0.1328,0.3025,0.5607,1579992629,,False,,,0.5
975,PEB,4,2,0.5,0.038,0.096,0.1194,1448344269,REAL ESTATE INVESTMENT TRUSTS,False,,,0.5
976,OLLI,4,2,0.5,0.069,0.0862,0.0863,6973510821,RETAIL-VARIETY STORES,False,,,0.5
977,OMF,4,2,0.5,0.0212,0.0798,0.1022,6667123962,PERSONAL CREDIT INSTITUTIONS,False,,,0.5
978,ON,4,2,0.5,0.0743,0.1362,0.1511,28452222471,Semiconductors,False,,,0.5
979,OSBC,4,2,0.5,0.0068,0.06,0.0801,1083405937,STATE COMMERCIAL BANKS,False,,,0.5
980,OSIS,4,2,0.5,0.055,0.098,0.1204,4424691386,SEMICONDUCTORS & RELATED DEVICES,False,,,0.5
981,PBI,4,2,0.5,0.0772,0.1212,0.1212,1649411181,"OFFICE MACHINES, NEC",False,,,0.5
982,PCT,4,2,0.5,0.1095,0.2405,0.3145,1565923574,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",False,,,0.5
983,PNTG,4,2,0.5,0.0338,0.074,0.1082,1105961228,SERVICES-HEALTH SERVICES,False,,,0.5
984,PRVA,4,2,0.5,0.0714,0.1033,0.1033,2754004234,SERVICES-HEALTH SERVICES,False,,,0.5
985,PVH,6,3,0.5,0.0674,0.1532,0.1541,3147103242,"MEN'S & BOYS' FURNISHGS, WORK CLOTHG, & ALLIED GARMENTS",False,,,0.5
986,PWP,4,2,0.5,0.0274,0.0731,0.0981,1432562933,FINANCE SERVICES,False,,,0.5
987,RCI,4,2,0.5,0.1213,0.1452,0.154,20960740786,,False,,,0.5
988,RH,8,4,0.5,0.055,0.0907,0.0955,3850554956,RETAIL-FURNITURE STORES,False,,,0.5
989,SPOT,4,2,0.5,0.1267,0.1879,0.2287,94341280425,,False,,,0.5
990,SBLK,4,2,0.5,0.051,0.0786,0.0987,2709569262,,False,,,0.5
991,SMG,4,2,0.5,0.0362,0.0665,0.0917,3967017117,AGRICULTURAL CHEMICALS,False,,,0.5
992,SNDX,4,2,0.5,0.1357,0.2261,0.3254,1780015882,PHARMACEUTICAL PREPARATIONS,False,,,0.5
993,ULS,4,2,0.5,0.0731,0.155,0.1553,14074876694,SERVICES-TESTING LABORATORIES,False,,,0.5
994,TARS,4,2,0.5,0.0948,0.1717,0.2074,2580056601,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)",False,,,0.5
995,TECK,4,2,0.5,0.0346,0.0419,0.101,28761270950,,False,,,0.5
996,TGLS,4,2,0.5,0.002,0.0922,0.0976,2466317860,FLAT GLASS,False,,,0.5
997,TGTX,4,2,0.5,0.0819,0.1054,0.1054,4524644353,PHARMACEUTICAL PREPARATIONS,False,,,0.5
998,TSCO,4,2,0.5,0.0705,0.097,0.097,29078049832,Consumer Discretionary,False,,,0.5
999,WOR,4,2,0.5,0.0154,0.0909,0.0912,2920770949,"STEEL WORKS, BLAST FURNACES & ROLLING & FINISHING MILLS",False,,,0.5
1000,WRD,4,2,0.5,0.1078,0.14,0.163,2592277014,,False,,,0.5
1001,WING,4,2,0.5,0.1135,0.2096,0.2429,6158956189,RETAIL-EATING PLACES,False,,,0.5
1002,WYNN,4,2,0.5,0.0745,0.1409,0.1734,11789666173,Consumer Discretionary,True,,,0.5
1003,ZS,9,4,0.4444,0.0953,0.1672,0.2115,28341223085,Software,False,,,0.4444
1004,FAST,7,3,0.4286,0.0499,0.0653,0.0801,53286997136,Industrials,False,,,0.4286
1005,HRI,7,3,0.4286,0.0055,0.0653,0.0927,5759652887,SERVICES-MISCELLANEOUS EQUIPMENT RENTAL & LEASING,False,,,0.4286
1006,XP,7,3,0.4286,0.082,0.1024,0.1384,10307444253,,False,,,0.4286
1007,ADEA,5,2,0.4,0.0494,0.0925,0.1119,2058791590,CABLE & OTHER PAY TELEVISION SERVICES,False,,,0.4
1008,AHCO,5,2,0.4,0.0176,0.0349,0.0505,1381328206,SERVICES-HOME HEALTH CARE SERVICES,False,,,0.4
1009,ARM,5,2,0.4,0.0742,0.1308,0.1308,133047180724,Semiconductors,False,,,0.4
1010,ASR,5,2,0.4,0.0578,0.099,0.0993,11205300000,,False,,,0.4
1011,ATGE,5,2,0.4,0.0591,0.1271,0.1271,3296254116,SERVICES-EDUCATIONAL SERVICES,False,,,0.4
1012,AWK,5,2,0.4,0.0599,0.0678,0.0678,26056150993,Utilities,False,,,0.4
1013,AXP,5,2,0.4,0.0197,0.0725,0.0931,231732226687,Financials,False,,,0.4
1014,BLDR,5,2,0.4,0.056,0.0758,0.0833,12686910058,Industrials,False,,,0.4
1015,CACI,5,2,0.4,0.0335,0.089,0.1281,12661774234,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,False,,,0.4
1016,CLOV,5,2,0.4,0.0148,0.0838,0.1303,1043689671,HOSPITAL & MEDICAL SERVICE PLANS,False,,,0.4
1017,COKE,5,2,0.4,0.0787,0.111,0.1609,10785468854,BOTTLED & CANNED SOFT DRINKS & CARBONATED WATERS,False,,,0.4
1018,DFH,5,2,0.4,0.0884,0.0964,0.1074,1952486813,OPERATIVE BUILDERS,False,,,0.4
1019,EC,5,2,0.4,0.0495,0.0554,0.1203,24464433346,,False,,,0.4
1020,EQT,5,2,0.4,0.0307,0.0689,0.0999,36632957251,Energy,False,,,0.4
1021,ESI,5,2,0.4,0.0311,0.0619,0.0874,7831117217,MISCELLANEOUS CHEMICAL PRODUCTS,False,,,0.4
1022,GHC,5,2,0.4,0.0476,0.0672,0.076,4614047558,SERVICES-EDUCATIONAL SERVICES,False,,,0.4
1023,GIL,5,2,0.4,0.0271,0.0472,0.0856,13439259587,,False,,,0.4
1024,GPI,5,2,0.4,0.0392,0.0604,0.0949,4020812528,RETAIL-AUTO DEALERS & GASOLINE STATIONS,False,,,0.4
1025,HL,5,2,0.4,0.044,0.1802,0.3551,15144229942,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),False,,,0.4
1026,HSY,5,2,0.4,0.0493,0.0702,0.0759,45135912454,Consumer Staples,False,,,0.4
1027,INVA,5,2,0.4,0.0561,0.1106,0.1397,1697257707,PHARMACEUTICAL PREPARATIONS,False,,,0.4
1028,JEF,5,2,0.4,0.0652,0.1084,0.1434,11103455293,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",False,,,0.4
1029,KRC,5,2,0.4,0.0571,0.0855,0.1153,3762471964,REAL ESTATE INVESTMENT TRUSTS,False,,,0.4
1030,LEA,5,2,0.4,0.013,0.0574,0.0784,7151340475,MOTOR VEHICLE PARTS & ACCESSORIES,False,,,0.4
1031,MQ,5,2,0.4,0.058,0.0816,0.1546,1725189048,SERVICES-PREPACKAGED SOFTWARE,False,,,0.4
1032,NXST,5,2,0.4,0.0464,0.0641,0.0865,7010809066,TELEVISION BROADCASTING STATIONS,False,,,0.4
1033,NATL,5,2,0.4,0.0367,0.1752,0.1958,3121710704,CALCULATING & ACCOUNTING MACHINES (NO ELECTRONIC COMPUTERS),False,,,0.4
1034,PDD,5,2,0.4,0.0345,0.0525,0.0578,142362147209,Software,True,,,0.4
1035,OUST,5,2,0.4,0.0434,0.2937,0.6116,1126297960,"GENERAL INDUSTRIAL MACHINERY & EQUIPMENT, NEC",False,,,0.4
1036,PAC,5,2,0.4,0.0876,0.1311,0.1496,14326131823,,False,,,0.4
1037,PRLB,5,2,0.4,0.0389,0.0474,0.0833,1598788862,FABRICATED STRUCTURAL METAL PRODUCTS,False,,,0.4
1038,RARE,5,2,0.4,-0.0302,0.02,0.0474,1979719715,PHARMACEUTICAL PREPARATIONS,False,,,0.4
1039,UHS,5,2,0.4,0.0403,0.0962,0.1247,14671512537,Health Care,False,,,0.4
1040,SID,5,2,0.4,0.0587,0.0806,0.108,2241098770,,False,,,0.4
1041,SNCY,5,2,0.4,0.0584,0.1136,0.2801,1127801769,"AIR TRANSPORTATION, SCHEDULED",False,,,0.4
1042,TKO,5,2,0.4,0.034,0.0671,0.1057,16317198343,Communication Services,False,,,0.4
1043,ST,5,2,0.4,0.0304,0.0629,0.07,5372631746,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL",False,,,0.4
1044,TGS,5,2,0.4,0.0246,0.0604,0.0837,4430751599,,False,,,0.4
1045,VALE,5,2,0.4,0.0478,0.0837,0.1684,71075189547,,False,,,0.4
1046,WB,5,2,0.4,0.03,0.065,0.1212,2450701052,,False,,,0.4
1047,WD,5,2,0.4,0.0432,0.079,0.0809,2107213391,FINANCE SERVICES,False,,,0.4
1048,YPF,5,2,0.4,0.0125,0.0125,0.0677,14664386438,,False,,,0.4
1049,AB,3,1,0.3333,0.0238,0.0655,0.0788,3716164370,INVESTMENT ADVICE,False,,,0.3333
1050,ABR,3,1,0.3333,0.052,0.0655,0.0764,1510886102,REAL ESTATE INVESTMENT TRUSTS,False,,,0.3333
1051,ADP,3,1,0.3333,0.028,0.0503,0.0759,85404896048,Industrials,False,,,0.3333
1052,ADSK,3,1,0.3333,0.0785,0.0935,0.1162,49018640000,Software,False,,,0.3333
1053,ADUS,3,1,0.3333,0.0463,0.0889,0.0968,2103396239,SERVICES-HOME HEALTH CARE SERVICES,False,,,0.3333
1054,AEG,3,1,0.3333,0.0353,0.0549,0.0737,11468270015,,False,,,0.3333
1055,ALC,3,1,0.3333,0.0662,0.074,0.074,38903040000,,False,,,0.3333
1056,ALGN,3,1,0.3333,0.0392,0.0392,0.0665,13400746566,Health Care,False,,,0.3333
1057,AM,3,1,0.3333,0.0488,0.0488,0.0596,10147587450,NATURAL GAS TRANSMISSION,False,,,0.3333
1058,AMPH,3,1,0.3333,-0.0024,-0.0019,0.072,1309636959,PHARMACEUTICAL PREPARATIONS,False,,,0.3333
1059,ANDE,6,2,0.3333,0.0174,0.0848,0.1089,2335914660,WHOLESALE-FARM PRODUCT RAW MATERIALS,False,,,0.3333
1060,APTV,3,1,0.3333,0.0554,0.0769,0.0769,18126163765,Consumer Discretionary,False,,,0.3333
1061,AR,3,1,0.3333,-0.0069,0.0341,0.0702,10724329000,CRUDE PETROLEUM & NATURAL GAS,False,,,0.3333
1062,AUB,3,1,0.3333,0.0239,0.0598,0.0682,5703684123,STATE COMMERCIAL BANKS,False,,,0.3333
1063,AXS,3,1,0.3333,0.0531,0.0694,0.0995,7846294124,"FIRE, MARINE & CASUALTY INSURANCE",False,,,0.3333
1064,AZO,3,1,0.3333,0.0696,0.0796,0.0846,63921304269,Consumer Discretionary,False,,,0.3333
1065,BAC,3,1,0.3333,0.0329,0.0823,0.0929,379015001329,Financials,False,,,0.3333
1066,BAK,3,1,0.3333,0.056,0.0596,0.2016,1526194508,,False,,,0.3333
1067,BANF,3,1,0.3333,0.06,0.063,0.0783,3946873285,NATIONAL COMMERCIAL BANKS,False,,,0.3333
1068,BATRK,3,1,0.3333,0.0091,0.0211,0.0711,2717028957,SERVICES-AMUSEMENT & RECREATION SERVICES,False,,,0.3333
1069,BBY,3,1,0.3333,0.0436,0.0622,0.0681,13787409777,Consumer Discretionary,False,,,0.3333
1070,BWIN,3,1,0.3333,0.0364,0.0364,0.0364,1960600422,"INSURANCE AGENTS, BROKERS & SERVICE",False,,,0.3333
1071,BCPC,3,1,0.3333,0.0215,0.0268,0.051,5855759670,CHEMICALS & ALLIED PRODUCTS,False,,,0.3333
1072,BHRB,3,1,0.3333,0.0165,0.0495,0.0654,1025921047,NATIONAL COMMERCIAL BANKS,False,,,0.3333
1073,BIDU,3,1,0.3333,0.1812,0.1974,0.1974,47100050460,,False,,,0.3333
1074,BIIB,3,1,0.3333,0.0573,0.0685,0.1058,28840985922,Biotechnology,False,,,0.3333
1075,BNTX,3,1,0.3333,0.0867,0.1028,0.1028,26566037126,,False,,,0.3333
1076,CALM,3,1,0.3333,0.0621,0.0669,0.0915,3976253598,,False,,,0.3333
1077,CART,3,1,0.3333,0.0631,0.0791,0.0995,9529946593,"SERVICES-BUSINESS SERVICES, NEC",False,,,0.3333
1078,CB,3,1,0.3333,0.0513,0.0704,0.0899,127088343713,Financials,False,,,0.3333
1079,CF,3,1,0.3333,0.0728,0.1117,0.1117,14764559801,Materials,False,,,0.3333
1080,CHCO,3,1,0.3333,0.0449,0.0617,0.0833,1817934100,NATIONAL COMMERCIAL BANKS,False,,,0.3333
1081,CHWY,3,1,0.3333,0.0963,0.1794,0.1794,10055414939,RETAIL-CATALOG & MAIL-ORDER HOUSES,False,,,0.3333
1082,CLBT,3,1,0.3333,0.0506,0.0914,0.0914,3579027711,,False,,,0.3333
1083,CMBT,3,1,0.3333,0.0084,0.0371,0.0718,3728681531,,False,,,0.3333
1084,CZR,3,1,0.3333,0.0529,0.0617,0.0713,3702518086,Consumer Discretionary,False,,,0.3333
1085,DAL,3,1,0.3333,0.056,0.0707,0.108,45066018852,Industrials,False,,,0.3333
1086,CNQ,3,1,0.3333,0.0149,0.0315,0.0619,84740792760,,False,,,0.3333
1087,CR,3,1,0.3333,0.0313,0.0678,0.1145,11549327781,MISCELLANEOUS FABRICATED METAL PRODUCTS,False,,,0.3333
1088,CRNX,3,1,0.3333,0.1289,0.1289,0.1301,4377255568,PHARMACEUTICAL PREPARATIONS,False,,,0.3333
1089,CROX,3,1,0.3333,0.0396,0.0662,0.0915,4866630780,RUBBER & PLASTICS FOOTWEAR,False,,,0.3333
1090,CRUS,3,1,0.3333,0.0217,0.0462,0.075,7376943634,SEMICONDUCTORS & RELATED DEVICES,False,,,0.3333
1091,ENR,3,1,0.3333,0.106,0.106,0.106,1559033687,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",False,,,0.3333
1092,CWST,3,1,0.3333,0.0558,0.0842,0.0902,6585526735,REFUSE SYSTEMS,False,,,0.3333
1093,CXT,3,1,0.3333,0.0417,0.0788,0.109,3029586777,MISCELLANEOUS FABRICATED METAL PRODUCTS,False,,,0.3333
1094,DD,3,1,0.3333,0.0365,0.0729,0.1207,20549795247,Materials,False,,,0.3333
1095,DIOD,3,1,0.3333,0.0531,0.1074,0.1074,3260510940,SEMICONDUCTORS & RELATED DEVICES,False,,,0.3333
1096,DUOL,3,1,0.3333,0.189,0.2425,0.2425,5203813577,SERVICES-PREPACKAGED SOFTWARE,False,,,0.3333
1097,E,3,1,0.3333,0.0468,0.073,0.1075,63970663414,,False,,,0.3333
1098,ECVT,6,2,0.3333,0.0568,0.0824,0.1078,1324905590,CHEMICALS & ALLIED PRODUCTS,False,,,0.3333
1099,FNB,3,1,0.3333,0.0268,0.0756,0.0783,6456470902,NATIONAL COMMERCIAL BANKS,False,,,0.3333
1100,EW,3,1,0.3333,0.0615,0.0713,0.0749,44027361000,Health Care,False,,,0.3333
1101,EWBC,3,1,0.3333,0.0567,0.1058,0.1105,16210933570,STATE COMMERCIAL BANKS,False,,,0.3333
1102,EXPI,3,1,0.3333,0.0496,0.0972,0.1095,1199217266,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS),False,,,0.3333
1103,FBK,3,1,0.3333,0.0271,0.0775,0.0921,3053391659,STATE COMMERCIAL BANKS,False,,,0.3333
1104,FCX,6,2,0.3333,0.0569,0.0932,0.1157,90233882674,Materials,True,,,0.3333
1105,FIBK,3,1,0.3333,0.0284,0.0432,0.0772,3807651959,STATE COMMERCIAL BANKS,False,,,0.3333
1106,GTES,3,1,0.3333,0.0645,0.1006,0.1223,7100343901,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT,False,,,0.3333
1107,FOX,3,1,0.3333,0.0341,0.0821,0.1059,21933421781,Communication Services,False,,,0.3333
1108,GD,3,1,0.3333,0.0255,0.0358,0.0671,93998295818,Aerospace & Defense,False,,,0.3333
1109,GGB,3,1,0.3333,0.0635,0.0769,0.1333,8137855958,,False,,,0.3333
1110,HBAN,3,1,0.3333,0.0221,0.0557,0.0575,35033183053,Financials,False,,,0.3333
1111,HLT,3,1,0.3333,0.0236,0.0515,0.0587,72139727911,Consumer Discretionary,False,,,0.3333
1112,HSIC,3,1,0.3333,0.0502,0.0741,0.081,9204902659,Health Care,False,,,0.3333
1113,HST,3,1,0.3333,0.027,0.0438,0.0824,13678143777,Real Estate,False,,,0.3333
1114,HWM,3,1,0.3333,0.0516,0.1115,0.1454,100319213163,Aerospace & Defense,False,,,0.3333
1115,IOT,3,1,0.3333,0.0213,0.0594,0.0974,15763750837,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,False,,,0.3333
1116,IRDM,3,1,0.3333,0.0257,0.03,0.0391,2431848106,"COMMUNICATIONS SERVICES, NEC",False,,,0.3333
1117,ISRG,3,1,0.3333,0.0494,0.0705,0.0783,172536474344,Health Care,False,,,0.3333
1118,JCI,3,1,0.3333,0.0699,0.0952,0.1176,85224098523,Industrials,False,,,0.3333
1119,JXN,3,1,0.3333,0.0256,0.0457,0.058,7734970295,LIFE INSURANCE,False,,,0.3333
1120,KD,3,1,0.3333,0.0073,0.0261,0.0261,2797627607,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,False,,,0.3333
1121,LXP,3,1,0.3333,0.0315,0.0579,0.0624,2815611535,REAL ESTATE INVESTMENT TRUSTS,False,,,0.3333
1122,LCID,3,1,0.3333,0.0404,0.0955,0.0955,3332451737,MOTOR VEHICLES & PASSENGER CAR BODIES,False,,,0.3333
1123,LECO,3,1,0.3333,0.0716,0.0784,0.0807,16160087367,METALWORKG MACHINERY & EQUIPMENT,False,,,0.3333
1124,NRIX,3,1,0.3333,0.1075,0.4092,0.4092,1604350987,PHARMACEUTICAL PREPARATIONS,False,,,0.3333
1125,LMAT,3,1,0.3333,0.1089,0.1089,0.1089,1988654234,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,False,,,0.3333
1126,LTH,3,1,0.3333,0.0559,0.0772,0.0772,6408085636,SERVICES-MEMBERSHIP SPORTS & RECREATION CLUBS,False,,,0.3333
1127,MTX,3,1,0.3333,-0.0012,0.0383,0.0383,2271870454,INDUSTRIAL INORGANIC CHEMICALS,False,,,0.3333
1128,LZ,3,1,0.3333,0.0315,0.0315,0.0799,1217846672,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,False,,,0.3333
1129,MEOH,3,1,0.3333,0.0391,0.0633,0.0857,3770301600,,False,,,0.3333
1130,MLKN,3,1,0.3333,0.0362,0.0526,0.0526,1486484564,OFFICE FURNITURE,False,,,0.3333
1131,MOH,3,1,0.3333,0.071,0.0925,0.0925,6970525000,Health Care,False,,,0.3333
1132,MSGS,3,1,0.3333,0.0324,0.0324,0.0682,7015782815,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,False,,,0.3333
1133,NCNO,3,1,0.3333,0.0109,0.0719,0.0904,1851015383,SERVICES-PREPACKAGED SOFTWARE,False,,,0.3333
1134,NTNX,3,1,0.3333,0.0565,0.0565,0.081,11291900826,SERVICES-PREPACKAGED SOFTWARE,False,,,0.3333
1135,PENN,3,1,0.3333,0.0656,0.0656,0.0882,1567019670,HOTELS & MOTELS,False,,,0.3333
1136,PGNY,6,2,0.3333,0.0426,0.0501,0.0634,1783719121,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC",False,,,0.3333
1137,ORI,3,1,0.3333,0.0354,0.0784,0.0889,10502887172,SURETY INSURANCE,False,,,0.3333
1138,OVV,3,1,0.3333,0.0555,0.0838,0.092,13296933278,CRUDE PETROLEUM & NATURAL GAS,False,,,0.3333
1139,OZK,3,1,0.3333,0.0296,0.0703,0.0756,5461732334,,False,,,0.3333
1140,PBR.A,3,1,0.3333,-0.003,-0.003,0.0609,91187784291,,False,,,0.3333
1141,PCOR,3,1,0.3333,0.0219,0.0443,0.0443,8137292472,SERVICES-PREPACKAGED SOFTWARE,False,,,0.3333
1142,PINS,3,1,0.3333,0.0446,0.0629,0.0955,10256437566,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",False,,,0.3333
1143,PLAB,3,1,0.3333,0.0499,0.0499,0.258,2291708070,SEMICONDUCTORS & RELATED DEVICES,False,,,0.3333
1144,PLMR,3,1,0.3333,0.0503,0.0626,0.0626,3503347085,"FIRE, MARINE & CASUALTY INSURANCE",False,,,0.3333
1145,PLNT,3,1,0.3333,0.0495,0.0723,0.0967,7526573065,SERVICES-MEMBERSHIP SPORTS & RECREATION CLUBS,False,,,0.3333
1146,PLUS,6,2,0.3333,0.0346,0.0393,0.1147,2213808016,WHOLESALE-COMPUTERS & PERIPHERAL EQUIPMENT & SOFTWARE,False,,,0.3333
1147,UCB,3,1,0.3333,0.0296,0.072,0.0736,4167876072,STATE COMMERCIAL BANKS,False,,,0.3333
1148,PNFP,3,1,0.3333,0.016,0.0356,0.0412,14445846637,,False,,,0.3333
1149,PRG,3,1,0.3333,0.0661,0.0758,0.0758,1319636438,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC",False,,,0.3333
1150,PRSU,3,1,0.3333,0.069,0.0948,0.0954,1035733127,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,False,,,0.3333
1151,QDEL,3,1,0.3333,0.0283,0.052,0.052,1601825713,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,False,,,0.3333
1152,RBA,3,1,0.3333,0.0375,0.0487,0.0663,18940584204,"SERVICES-BUSINESS SERVICES, NEC",False,,,0.3333
1153,REGN,3,1,0.3333,0.0841,0.0841,0.097,84910976585,Biotechnology,False,,,0.3333
1154,RELY,3,1,0.3333,0.0722,0.0776,0.0776,2667426079,"SERVICES-BUSINESS SERVICES, NEC",False,,,0.3333
1155,RES,3,1,0.3333,0.0564,0.0686,0.1218,1283743444,"OIL & GAS FIELD SERVICES, NEC",False,,,0.3333
1156,RNST,3,1,0.3333,0.012,0.0389,0.0435,3854532711,STATE COMMERCIAL BANKS,False,,,0.3333
1157,ROCK,3,1,0.3333,0.0409,0.0554,0.0701,1617165317,"STEEL WORKS, BLAST FURNACES & ROLLING & FINISHING MILLS",False,,,0.3333
1158,ROIV,3,1,0.3333,0.098,0.2206,0.2559,18930295073,PHARMACEUTICAL PREPARATIONS,False,,,0.3333
1159,RXO,3,1,0.3333,0.0096,0.0408,0.0408,2218260413,TRANSPORTATION SERVICES,False,,,0.3333
1160,RYAN,3,1,0.3333,0.05,0.0663,0.0663,5019944387,"INSURANCE AGENTS, BROKERS & SERVICE",False,,,0.3333
1161,SAM,3,1,0.3333,0.0533,0.062,0.0694,2638692165,MALT BEVERAGES,False,,,0.3333
1162,SEM,3,1,0.3333,0.021,0.0847,0.0865,2028132140,SERVICES-HOSPITALS,False,,,0.3333
1163,SHAK,3,1,0.3333,0.1257,0.1677,0.168,3548353870,RETAIL-EATING & DRINKING PLACES,False,,,0.3333
